,python,java,javascript,typescript,go_lang,rust,c_plus_plus,c_lang,c_sharp,ruby,kotlin,swift,scala,php,r_lang,sql,bash,perl,elixir,objective_c,react,angular,vue,nextjs,nuxt,svelte,ember,jquery,nodejs,express,django,flask,fastapi,spring,dot_net,rails,laravel,graphql,rest_api,aws,azure,gcp,cloudflare,heroku,digital_ocean,kubernetes,docker,terraform,ansible,helm,argocd,puppet,chef,jenkins,github_actions,circleci,gitlab_ci,buildkite,travis_ci,postgresql,mysql,mongodb,redis,cassandra,dynamodb,snowflake,bigquery,oracle_db,sqlite,sql_server,kafka,spark,airflow,dbt,databricks,elasticsearch,flink,hadoop,beam,tensorflow,pytorch,scikit_learn,pandas,numpy,jupyter,mlflow,xgboost,keras,langchain,llamaindex,rag,vector_database,pinecone,weaviate,chroma,hugging_face,openai_api,claude_api,anthropic,gemini,prompt_engineering,fine_tuning,mcp,llm,ai_agent,copilot,cursor_tool,chatgpt,claude_tool,codex,tabnine,gpt_model,jest,pytest,selenium,cypress,playwright,junit,mocha,datadog,new_relic,pagerduty,grafana,prometheus,splunk,sentry,agile,scrum,tdd,bdd,ddd,microservices,ci_cd,event_driven,serverless
playwright,-0.007524697,0.03032093,0.09229184,0.09888682,0.0010997218,-0.007900479,-0.04293279,-0.024547132,-0.007077039,0.0051089134,-0.007979417,-0.0014254095,-0.016138159,0.0012780408,-0.0077123055,0.0028532685,-0.018556569,-0.013033284,0.0043736557,-0.005621029,0.052769322,0.027896762,0.035365723,0.060750227,0.010803158,0.021730412,-0.00036575808,-0.006692549,0.043433905,0.024603738,0.011935734,0.014590397,0.014848919,0.009756634,-0.010566437,0.004911977,0.010215462,0.03403711,0.03676241,0.017857593,0.008731009,-0.0010682318,0.014378188,-0.003812537,-0.0020603912,0.0081198,0.025677137,-0.009433035,-0.016702801,0.002526445,0.0002253679,-0.010907885,-0.0062329234,0.061453827,0.09041,0.034528203,0.034983553,0.020711888,0.0015158504,0.022822151,-0.0034808118,0.00928129,0.008755855,-0.009634491,0.018641293,-0.0034026955,-0.011669011,0.002821871,0.00241427,0.00025229994,-0.0076392735,-0.018992832,-0.011685949,-0.012049908,-0.016229972,-0.014073102,-0.007618964,-0.015205317,-0.0016561144,-0.008937619,-0.011717111,-0.010423548,0.001984609,-0.007537901,-0.0060428907,-0.0110271145,0.004143805,-0.005353222,0.011566781,0.0070315367,0.009691487,-9.9948076e-05,0.006449289,-0.00071656436,-0.0046827705,0.0131986085,0.001092348,0.018290982,0.021761807,0.007938014,0.026071595,0.008013623,0.018739954,0.012572048,0.02049505,0.05164777,0.045886874,0.0092473645,0.02646853,0.023662273,-0.001157701,-0.0051828516,0.17370635,0.09123299,0.29031634,0.4054307,1.0,0.056378502,0.02881514,0.033442214,0.00016997261,-0.0012293035,0.00442726,-0.0077529186,0.017616693,-0.00068385113,0.06450308,0.04968045,0.036092915,0.10172308,-0.003237946,0.018610694,0.089455225,0.014427986,0.006377059
junit,-0.033177804,0.21305408,0.07584457,0.018185783,-0.026701352,-0.023917403,-0.041247167,-0.021472525,-0.007415967,0.0011360062,0.020621466,-0.009143104,-0.009184271,-0.005207541,-0.004898977,0.08126989,-0.008143767,0.009723525,-0.00579801,0.00486598,0.039560936,0.12167165,0.029447429,-0.010596266,0.0013782368,0.004810428,-0.0029601082,0.04255223,0.03485483,0.015563437,-0.016434336,-0.007834691,-0.014072545,0.265538,-0.007904339,-0.014246343,-0.005442498,0.008271106,0.12702428,0.054595508,0.02745359,0.02271751,-0.008522207,-0.005130083,-0.0027724265,0.046465844,0.071867324,-0.00784355,0.0056216805,0.013697241,-0.0041174474,0.0049718814,0.025872981,0.20403023,0.054042775,0.01584433,0.045099128,0.0022309374,0.033741795,0.04496986,0.06210721,0.055654105,0.030165091,0.052705996,0.0314708,-0.015536851,0.010585112,0.049665548,0.0071962494,0.018783243,0.08354895,-0.026132401,-0.014393478,-0.018109486,-0.021003202,0.011663276,-0.013569215,-0.008903582,0.01466594,-0.023346553,-0.026809197,-0.013781325,-0.017226506,-0.014768221,-0.0034786214,-0.013554142,-0.0059020272,-0.0019546123,-0.016678559,-0.008084131,-0.019074544,-0.0060264636,-0.00033291278,0.006431685,-0.006301054,-0.010330133,0.0022309374,-0.0035984074,-0.0044035953,0.0038092507,2.77355e-05,-0.010739441,-0.01187529,-0.027339766,-0.024581226,0.013705579,-0.0075507388,0.0018920987,-0.006800556,-0.0020521518,-0.0015577822,-0.0069739544,0.09579153,0.06673759,0.2588321,0.07797155,0.056378502,1.0,0.08682814,0.012555149,0.01801151,-0.001071466,0.005512238,-0.0018369141,0.054430857,-0.008711211,0.13498026,0.111902304,0.11894384,0.13866994,0.03886897,0.12699606,0.11005295,0.029037565,0.034861222
mocha,-0.013088905,0.01098141,0.08686562,0.03539735,0.0059482222,-0.006880194,-0.01429614,-0.0024769127,-0.005973008,0.00059787056,0.0015261789,-0.0010491164,-0.009384354,0.009883949,-0.0037788898,-0.01105915,-0.010088636,-0.0034472318,-0.0021112938,-0.0007019924,0.06601217,0.048685793,0.030027034,0.022701612,-0.0013506801,0.012987922,0.014559962,0.0125188315,0.08658383,0.05398191,-0.0043997443,-5.0418235e-05,-0.0072354153,0.022164939,-0.0103428075,0.0010030998,-0.0028589629,0.03304357,0.045930028,0.016283398,0.00079868233,0.0041774255,0.0028804473,-0.001868074,-0.0010095544,0.0134887155,0.021377591,-0.01084792,-0.005646709,-0.007402599,-0.0055775717,-0.0060903393,0.015615357,0.027494475,-0.0011493487,-0.00024145439,0.021169672,0.008051299,0.050275132,0.01625236,0.0214118,0.03834231,0.006220263,0.005930708,0.023251668,-0.011700111,-0.007017295,0.01179162,0.012588881,-0.004610362,0.005082136,-0.01266663,-0.009928579,-0.0065944083,-0.010590854,0.0059141247,-0.0054081464,-0.008021712,-0.0034338252,-0.009329622,-0.010267117,-0.005879146,-0.0062728785,-0.0053777164,-0.0029609068,-0.005403086,-0.0021491705,-0.0026229818,-0.008245843,-0.004154683,-0.010799384,-0.003024012,-0.0042579155,-0.0031806096,-0.0022944727,-0.004809729,-0.001868074,-0.001310328,-0.0053675366,-0.0043712095,-0.00891919,-0.00804264,-0.0009508741,-0.010209501,-0.010392887,0.0015659435,-0.0040868833,-0.004154683,-0.003132683,-0.0035651724,-0.0005672525,-0.0025395034,0.31894046,0.045138184,0.07752678,0.10077887,0.02881514,0.08682814,1.0,0.0056340457,-0.004206608,-0.0024422128,-0.00994877,-0.007219984,0.006203567,0.0026826635,0.030992426,0.034473952,0.038135834,0.007389431,0.029504266,0.02820223,0.024251658,0.0076526497,0.019312525
datadog,0.072255574,0.022989297,0.002005203,0.009048218,0.087905996,0.0059060114,-0.045691397,-0.02258714,-0.019183513,0.030749908,0.011084814,-0.010125899,0.00871616,0.0019236952,-0.0071197483,-0.020341137,0.13993281,-0.0063644894,0.009890014,-0.008916405,0.0088817505,-0.018243723,0.0039500785,0.021743074,0.0011364565,0.018218312,-0.0032169204,-0.012218821,0.025248457,-0.00026135036,0.01661566,0.014566459,0.024703687,0.019935274,-0.012856954,0.02484184,0.0036467717,0.030267105,0.0029829266,0.13942191,0.040504035,0.068217084,0.069032446,-0.0016945786,0.030264903,0.16043973,0.13046947,0.20118687,0.090212226,0.08764797,0.11505948,0.032814637,0.044388916,0.10142211,0.15351188,0.08145236,0.08866429,0.030547636,0.047612816,0.045907896,0.009522222,0.02480753,0.06011112,0.020816881,0.051396523,0.013011449,0.016018556,0.0018826573,-0.004242643,-0.016400635,0.073458835,-0.0011883092,0.034600046,0.0132645015,0.011378867,0.03684197,0.017181335,-0.014994665,-0.005791074,-0.016761908,-0.017534,-0.007403978,-0.0036798015,-0.0064039766,0.0006931539,0.0147263175,0.0063893544,-0.004855167,-0.001723916,0.0012109132,-0.001536037,0.006979111,0.017985234,0.024757482,-0.0035630716,0.007425303,0.0018878896,0.0014027542,0.013763759,0.0076617743,0.0025225694,-0.008276004,0.0048500258,0.008280029,0.0055112764,0.025713151,0.027372777,0.012539809,0.023169588,0.01817518,-0.0016024087,0.0007401571,0.012196046,0.015776636,0.0008106688,0.017160114,0.033442214,0.012555149,0.0056340457,1.0,0.18635248,0.14120139,0.27342054,0.27507034,0.21841033,0.11156589,-0.004667855,0.0048321653,0.0065671396,0.006338316,0.0062203817,0.03523905,0.13093093,0.059437923,0.029682748
new_relic,0.02855204,0.018525604,0.025599461,0.0036821766,0.021296427,-0.0056946008,-0.025856921,-0.01449176,0.00037858434,0.056514982,9.6132375e-05,-0.010070164,-0.0037292195,0.036363475,-0.005470659,0.007857094,0.082775295,0.011119616,-0.0030564978,-0.004021291,0.011399607,-0.0013161337,0.0051896954,0.022782685,0.007545831,0.033854917,0.0026100161,0.0029921466,0.026350254,0.019667218,0.004545373,0.010114806,0.0021566523,0.009487238,0.023787025,0.0033422727,0.004858149,0.0230181,0.013546167,0.07751563,0.029037058,0.04583276,0.020385934,-0.002704391,-0.0014615213,0.076068655,0.07943457,0.10710557,0.06500626,0.024586853,0.019813526,0.07649024,0.122087814,0.08851315,0.042513527,0.06338302,0.053085316,0.017916463,0.04792344,0.029721765,0.03778649,0.028783292,0.03686788,0.014135645,0.022309924,-0.003164694,-0.0027244512,0.010394833,0.0016481534,-0.003434667,0.019892316,-0.0077153943,-0.0036891026,-0.003624838,0.0022754977,0.025305156,-0.007829317,0.0047289943,-0.0049711126,-0.009258891,-0.00968579,-0.0018890011,-0.007008974,-0.005376682,-0.0042864736,0.011357974,-0.0031113317,-0.0037972634,-0.0023870612,-0.0060146907,-0.0020465679,-0.004377831,0.01808255,0.027765801,-0.0033216837,-0.0042752894,-0.002704391,-0.0018969481,0.0018817127,-0.0033748848,-0.009957656,-0.011643245,0.0022038536,0.0068678563,0.0027224715,0.010401142,0.0034430844,0.00019575251,0.0015935207,-0.0015482188,-0.0008212055,-0.0036764124,-0.0026174274,-0.0060146907,0.014494741,0.002239172,0.00016997261,0.01801151,-0.004206608,0.18635248,1.0,0.09644575,0.09623772,0.08623549,0.15567361,0.04003542,0.015916262,0.01891073,0.007036266,-0.0014616111,0.00096903014,0.02081208,0.07673028,0.030146798,0.02741029
pagerduty,0.0072118463,-0.003880748,0.007460984,0.0036177773,0.024057131,-1.7816103e-05,-0.012427548,-0.0067862244,-0.010840087,0.017033884,0.004956099,-0.0040038484,-0.0006405849,0.0009082792,-0.0031760777,-0.012787684,0.029957153,0.019088201,-0.0017744981,-0.003936405,0.00512912,-0.0065055885,0.0028565708,0.018543625,0.015164519,-0.0020246443,-0.0018581864,-0.006328326,0.009080069,0.005287901,-0.005937617,-0.0015430966,0.0124926865,-0.005373767,-0.0050948244,0.014994659,-0.0024028984,-0.001865389,-0.00483462,0.040064596,-0.00075240905,0.0135196755,0.032958634,-0.0015700769,0.042754166,0.038651373,0.021659201,0.06894471,0.026183557,0.03920187,0.01923384,0.016833449,0.039072253,0.017688809,0.03293391,0.02620937,0.01128963,0.05738996,0.010880625,0.022444826,0.0011800537,0.0034470863,0.029600762,-0.0015997486,0.017129725,1.1700814e-05,0.0036676675,-0.0038325014,-0.0020710765,-0.00379102,0.022059286,0.009884798,0.0008200242,0.004616687,-0.004586115,0.017724397,-0.00043619174,-0.0067420807,-0.002886058,-0.007841351,-0.0064086053,-0.0049412986,-0.0052722227,-0.004519858,-0.00248858,-0.00042816694,-0.0018063327,-0.0022045611,-0.0041997787,-0.003491924,0.001518857,0.004757016,-0.0035786887,-0.0026732357,-0.001928456,0.00056840404,-0.0015700769,-0.0011013031,-0.00037158726,0.006459028,0.0001066343,-0.0011665566,0.011292282,-0.00050074095,0.018730985,0.015046595,0.010601797,-0.003491924,0.0020373869,-0.0029964526,-0.00047676385,0.0065486957,0.009261461,-0.003491924,-0.0043592914,-0.0012830388,-0.0012293035,-0.001071466,-0.0024422128,0.14120139,0.09644575,1.0,0.053383287,0.06547995,0.05797869,0.094774894,-0.009853427,-0.005314953,0.0024173786,0.0029862155,-0.003276885,0.0031390411,0.034289844,0.019139597,-0.0020878492
grafana,0.11019014,0.025507824,-0.02964265,-0.005375979,0.10964454,0.03352696,-0.036681473,-0.019237688,-0.028483853,0.022078156,-0.0137334075,-0.017778577,0.006420403,-0.008975324,0.00040117526,-0.021863071,0.2190761,0.013535712,0.011278715,-0.013637585,-0.024976874,-0.018966278,-0.0035173306,-0.011766801,-0.0004954445,0.007980594,-0.0075696385,-0.022760807,0.0013883555,-0.0054296097,0.00791187,0.0028218962,0.011299976,0.019261785,-0.02832991,-0.010300187,-1.3709544e-05,0.01094644,-0.0015293842,0.13177691,0.083619535,0.11717155,0.039829884,-0.0063959756,0.01311164,0.25794634,0.17875794,0.2673996,0.22122426,0.2070908,0.23137727,0.09592782,0.07435947,0.157687,0.18812104,0.055590045,0.15631635,0.029449932,0.03152908,0.0537284,0.020462314,0.042110424,0.06608996,0.033556454,0.018241227,-0.011128343,0.01635983,0.0053153425,-0.008436882,-0.021868398,0.097404614,0.0131676,0.024627343,-0.008852708,-0.0012805782,0.17530581,0.024162592,0.0037834952,0.002910588,-0.0061005647,-0.0059004626,-0.0057397876,-0.00076473627,-0.00689839,0.0068548457,0.025261004,-0.0021634693,-0.0004609818,0.004971006,-0.0020796512,-0.0036929282,0.008135233,0.020984665,0.022520678,0.011612244,0.0022207852,-0.00042165755,-0.00023028652,0.0004985987,-0.0034153254,-0.0035737765,0.004342486,0.007217388,0.003359662,0.000646417,0.0010036372,0.0014384977,0.0006193031,-0.0037437845,-0.0027855504,-0.0019421785,-0.0020960162,0.0008312335,0.033006754,0.0012497928,0.0060422914,0.00442726,0.005512238,-0.00994877,0.27342054,0.09623772,0.053383287,1.0,0.76579624,0.2448332,0.066716924,-0.013499086,-0.003133236,-0.0021604456,0.008059026,-0.0018527873,0.056040674,0.16702245,0.04479127,0.022066094
prometheus,0.10778611,0.015045886,-0.036713034,-0.0033189568,0.12022298,0.025707318,-0.041121647,-0.020564573,-0.03278925,0.02459526,-0.015222323,-0.021260485,-0.00054265355,-0.00822256,-0.0025632866,-0.029040642,0.23477238,0.004193307,0.010204355,-0.013668358,-0.031824987,-0.018052848,-0.003130478,-0.0042849192,9.896427e-05,0.012120161,-0.0070566917,-0.020002387,-0.0020871984,-0.0006517795,0.004878818,0.0029312144,0.007895797,0.0021658486,-0.026937418,-0.010515615,-0.0070372596,0.0067584454,-0.0018090444,0.13201189,0.08073042,0.1284561,0.036285546,-0.0027720872,0.014473545,0.27799726,0.18926965,0.28711095,0.23206833,0.23364113,0.24108954,0.09835986,0.07924898,0.15219815,0.19088262,0.05468743,0.16493697,0.016370753,0.02780549,0.041200534,0.01362705,0.038014058,0.06741939,0.020202257,0.016114535,-0.016567081,0.006933609,0.0064828605,-0.005444333,-0.026504278,0.072177835,-0.00063027715,0.012943371,-0.013718357,-0.014539532,0.17978774,0.022763178,-0.004365011,-0.0022569704,-0.0048057777,-0.0015273693,-0.00442096,-0.0065561584,-0.008220938,-0.0013844417,0.033944335,-0.0013112552,-0.008372093,0.011360511,-0.00028907385,0.0022246437,0.008120513,0.02579987,0.029288903,0.013469643,0.008351281,-0.0027720872,0.00036340405,0.003028693,0.0038682204,0.00033082743,0.0030817548,0.015350442,0.009351933,0.0069930246,0.0059377737,0.00029281664,0.0011522524,0.017439606,0.0037139456,-0.0018105693,-0.0010576877,-0.007969708,0.02853745,-0.01730832,-0.0049088877,-0.0077529186,-0.0018369141,-0.007219984,0.27507034,0.08623549,0.06547995,0.76579624,1.0,0.19824041,0.07461618,-0.013182702,-0.010480119,-0.007704258,-0.00032509625,0.00443873,0.057712615,0.16331306,0.048095822,0.026592722
splunk,0.042831376,0.067256436,0.0002830219,-0.00722761,0.0134505145,-0.011427979,-0.041040346,-0.022428464,-0.014054254,0.025257932,-0.00059387553,-0.0013937294,-0.0009778744,-0.004234412,0.0060123205,0.011446751,0.10548703,0.039039247,-0.0058082,0.0077632847,-0.008445112,0.011868919,-0.008246174,-0.0054038875,0.006442092,-0.0066269664,-0.0029760029,-0.00029132635,0.016185919,-0.009194195,-0.010550805,-0.01126799,-0.012188021,0.06832918,-0.008501449,-0.011816285,-0.0054603405,0.0011970365,0.032924913,0.09512346,0.047601372,0.048703488,0.004761769,-0.0014647687,0.0040158886,0.12577678,0.09688047,0.11803875,0.15388651,0.049460586,0.04925625,0.09496883,0.081959985,0.14761439,0.047541533,0.045318455,0.08139179,-0.0014647687,0.04909404,0.017817266,0.019245287,0.06085799,0.034428645,0.055926103,0.042221535,-0.005190741,-0.00539531,0.025311423,-0.0012030033,0.0027135294,0.081405774,-0.000721599,0.0033851247,-0.007589514,-0.00022630321,0.051684946,0.0030479778,0.008507014,-0.009446504,-0.015070136,-0.017865645,-0.004373881,-0.011718234,-0.0135066565,0.0011440504,-0.0071744025,-0.0059124,-0.007215861,-0.015026641,-0.00976968,-0.01650323,0.014423078,0.0028677625,-0.008749903,0.0026678555,-0.0046112714,-0.0014647687,-0.0036047315,-0.004446857,-0.0025531438,-0.0071636797,-0.009925918,-0.00036063732,-0.025708012,-0.017071236,0.00028888677,-0.0025085004,0.0035096253,-0.010223855,-0.0040137246,-0.00156052,-0.006986211,0.015662476,0.0035096253,0.03974329,0.020798957,0.017616693,0.054430857,0.006203567,0.21841033,0.15567361,0.05797869,0.2448332,0.19824041,1.0,0.017298156,0.038725905,0.025429545,0.023422608,0.029177709,-0.005422955,0.05053919,0.09768485,0.023792293,0.008608657
sentry,0.004057988,-0.020451812,0.016743507,0.037447605,0.017963948,0.02700889,-0.016236305,-0.0075998455,-0.012817733,0.013529665,0.042350106,0.044862837,-0.008382238,0.00278427,-0.0041253027,-0.010902747,0.009054361,-0.0069714873,-0.002304837,0.016782448,0.026253242,-0.014961286,0.00027211744,0.04538555,-0.0014744977,-0.002629744,-0.0024135374,-0.008219655,0.01963927,0.014238101,0.026481465,-0.0011230714,0.035061922,-0.0104397265,-0.0022375686,0.02427293,0.008778984,0.049177054,0.005267329,0.026048891,-0.0020599563,0.009401642,0.018549467,0.016143607,-0.0011021007,0.029524414,0.02981305,0.032658417,-0.0043423055,0.010596628,5.8881735e-05,-0.0010070233,-0.006609097,-0.0016097091,0.07649864,0.033626568,0.0030733014,0.016143607,-0.0019428126,0.049021106,0.01016697,-0.002651559,0.053062256,-0.0012022239,-0.0050140074,-0.005182009,-0.0027439718,-0.0012312194,0.0042082765,-0.0016534814,0.013276368,-0.0011974155,0.005059573,-0.007198921,-0.0082347095,0.025266528,0.0004324158,-0.0065955827,0.001211457,-0.008312204,-0.004359828,-0.0064180903,-0.0068479166,-0.0058706943,0.002513991,-0.00589839,-0.0023461862,-0.002863432,-0.00689643,-0.0004283907,-0.0068879784,-0.003301225,-0.0046482407,-0.0034721778,-0.0025048081,-0.005250639,-0.0020393212,-0.0014304464,-0.0058595813,-0.0047719204,-0.007782876,-0.00015549669,0.0031677773,0.00059722504,0.015535763,0.005669982,0.015223805,0.0036787635,0.012756974,0.010444499,-0.00061925285,-0.002772301,0.02946594,0.0077859177,-0.005008768,0.010751035,-0.00068385113,-0.008711211,0.0026826635,0.11156589,0.04003542,0.094774894,0.066716924,0.07461618,0.017298156,1.0,-0.00696113,-0.0025610582,0.0024169183,-0.0062372405,0.00886454,-0.004946884,0.029556843,0.009768134,0.0022939956
agile,-0.018701602,0.19915311,0.16594191,0.054221965,-0.03627632,-0.03946589,-0.028202398,-0.0120175965,0.11862893,0.028453004,0.01147018,0.009473813,0.035987306,0.019420883,0.0055789305,0.15955538,0.017281644,0.0334479,-0.009524621,0.012571696,0.10086169,0.19355068,0.072483115,-0.015809413,0.0025716256,0.007412894,0.018862644,0.0752466,0.07200869,0.0072340555,0.013121304,0.014936253,-0.013499513,0.15506087,0.126897,-0.0066367863,0.015435486,0.03641797,0.16055255,0.10487089,0.11282956,0.029941607,-0.024193263,0.0070935157,-0.0006027883,0.06904589,0.11152982,0.0013092055,0.021731243,0.0096607525,-0.016635632,0.016408881,0.025132531,0.16337143,0.025219947,0.016468583,0.08627998,-0.016718596,0.01452463,0.05299253,0.072945826,0.08601573,0.010048134,0.04411835,0.047316264,0.011984945,0.0030112825,0.022146145,0.01683434,0.1072955,0.071984455,0.021826869,-0.013075246,-0.020439237,-0.00087736035,0.04439438,-0.024847511,0.03598663,-0.012203976,-0.04106613,-0.05931694,-0.013310596,-0.014343454,-0.0134433145,0.008094206,-0.029323122,-0.013325226,-0.012334162,-0.026167564,-0.016578477,-0.049510356,-0.014139343,-0.025862614,-0.021855544,-0.012805051,-0.018528908,-0.0060031456,-0.0133711295,-0.037896812,-0.0011561068,-0.013769717,-0.039398707,-0.020332215,-0.08648533,-0.067985766,0.019018281,-0.017218186,-0.0031317954,-0.015892426,-0.003446241,0.0013104096,-0.018681306,0.06470565,0.010314886,0.1337029,0.056116596,0.06450308,0.13498026,0.030992426,-0.004667855,0.015916262,-0.009853427,-0.013499086,-0.013182702,0.038725905,-0.00696113,1.0,0.44833076,0.18432914,0.11359072,0.037644666,0.16400097,0.2082725,0.035044443,0.05832948
scrum,-0.03474994,0.1069826,0.11327085,0.028013134,-0.030791324,-0.027777983,-0.015129669,-2.5479012e-06,0.09790161,0.011453644,0.012211628,0.016653948,0.0023610266,0.014615612,0.0046030693,0.098094776,0.019201806,0.017162452,-0.008754987,0.017163735,0.06142782,0.13822262,0.03956016,-0.006732399,0.007936078,-0.0020704076,0.00970018,0.068596356,0.046026364,0.009672146,0.00013504655,0.0025276032,-0.013184593,0.10333008,0.09927954,-0.009530307,-0.000303649,0.025391642,0.12617652,0.06586119,0.08476622,0.01008422,-0.01322573,0.00063483324,-0.005786434,0.036102615,0.07761521,-0.004224934,-0.0067050625,0.010969891,-0.012155664,0.0032156587,0.01485447,0.12277936,0.028286528,0.0033545494,0.06452808,-0.010707186,-0.00028038706,0.033872887,0.048803285,0.0588311,0.0055816765,0.007255474,0.036337536,-0.005508179,-0.0018852814,0.012036522,0.02890615,0.083754994,0.035484016,-0.013452641,-0.017974196,-0.010654003,-0.006745457,0.027609622,-0.012553037,-0.0019341506,-0.0011178382,-0.03789939,-0.045320064,-0.020341963,-0.016008126,-0.01625068,0.0009510693,-0.021737909,-0.010674608,-0.0055990727,-0.024499672,-0.016981458,-0.03540144,-0.010312527,-0.01606977,-0.012666288,-0.0008313189,-0.019437084,-0.0031458398,-0.007510369,-0.022137849,-0.0071861916,-0.014557405,-0.026372282,-0.01688391,-0.056146134,-0.048672482,0.0148629835,-0.005119411,-0.0033178218,-0.008156198,0.0014255771,0.009185636,-0.0048118965,0.049168106,0.0069299056,0.13677582,0.038193554,0.04968045,0.111902304,0.034473952,0.0048321653,0.01891073,-0.005314953,-0.003133236,-0.010480119,0.025429545,-0.0025610582,0.44833076,1.0,0.110311225,0.07337574,0.03312514,0.10000731,0.14010909,0.018053276,0.037832238
tdd,-0.04038059,0.116126835,0.08436789,0.021098785,-0.0066976487,-0.009676117,-0.014864414,-0.018155187,0.05020277,0.026027802,0.027697457,0.0055333176,0.005258437,0.002714029,-0.004780695,0.04853925,-0.018852439,0.014219606,0.00019844245,0.014750952,0.067506105,0.11023006,0.024781331,0.0074422285,0.011206987,0.0026877995,0.006836729,0.04493456,0.068395264,0.0116868755,-0.0017234993,-0.0075640995,-0.00665762,0.12888552,0.052231573,0.022620413,-0.0025595892,0.03294166,0.088475205,0.035560675,0.017379152,0.01780661,-0.009253064,0.016520897,0.0017701759,0.019942816,0.043523975,-0.010255052,-0.015607186,0.023536175,-0.007052527,-0.0009414333,0.0029183414,0.09716211,0.018794656,0.018542713,0.028182808,-0.0066204444,0.039233215,0.039090153,0.03755148,0.059340984,0.03636577,0.047868963,0.017065989,-0.014415452,0.011110451,0.008873825,0.017605454,0.038962904,0.04729357,-0.0076709306,-0.012704926,-0.018386317,-0.019538252,0.009766974,-0.003037998,-0.0016075082,-0.0074349693,-0.019955771,-0.025491565,-0.013404057,-0.009150156,-0.004867942,-0.006836775,-0.013094791,0.0024445616,-0.0051707467,-0.019175382,-0.009497016,-0.025796998,-0.005345854,-0.012539059,-0.009569238,-0.00577506,-0.01252132,-0.0037277767,-0.0046437955,-0.011914,-0.0005774306,-0.01109369,-0.020956894,-0.011067076,-0.02892489,-0.017056806,0.020486683,0.0022371393,0.007491252,-0.0014910031,0.007131545,-0.0020103399,-0.008999987,0.044584107,0.01794557,0.083025314,0.05392817,0.036092915,0.11894384,0.038135834,0.0065671396,0.007036266,0.0024173786,-0.0021604456,-0.007704258,0.023422608,0.0024169183,0.18432914,0.110311225,1.0,0.29403245,0.10168234,0.11593225,0.13508783,0.04932171,0.030356912
