uid,cluster_id,cluster_name,mgmt_density_v1_rebuilt,mgmt_density_t11_original,orch_density,strat_density,mentor_binary,ai_binary,period,seniority_final
linkedin_li-4396360546,1,Tech-orchestration (non-AI),0.0,0.0,4.132231404958678,0.0,0,0,2026,mid-senior
linkedin_li-4396360905,3,Low-profile generic,0.0,0.3616636528028933,0.3616636528028933,0.0,0,0,2026,mid-senior
linkedin_li-4396361125,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4396361933,2,People-management (mentor-binary + mgmt density),0.4347826086956522,0.8695652173913044,0.0,0.0,1,0,2026,mid-senior
linkedin_li-4396362115,3,Low-profile generic,0.0,1.2804097311139564,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4396363071,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4396363270,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.4134275618374559,0.7067137809187279,0,0,2026,director
linkedin_li-4396364273,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4396366819,2,People-management (mentor-binary + mgmt density),0.6082725060827251,1.2165450121654502,0.6082725060827251,1.8248175182481754,1,0,2026,mid-senior
linkedin_li-4396368146,1,Tech-orchestration (non-AI),0.0,0.0,3.179650238473768,0.0,0,0,2026,mid-senior
linkedin_li-4396368880,1,Tech-orchestration (non-AI),0.0,0.0,2.043132803632236,0.4540295119182747,0,0,2026,mid-senior
linkedin_li-4396369016,0,AI-oriented (low-orch),0.0,0.0,3.4393809114359413,0.0,0,1,2026,mid-senior
linkedin_li-4396369095,1,Tech-orchestration (non-AI),0.0,1.4925373134328357,1.4925373134328357,0.0,0,0,2026,mid-senior
linkedin_li-4377889099,1,Tech-orchestration (non-AI),0.0,0.0,1.8518518518518516,0.0,0,0,2026,mid-senior
linkedin_li-4377889312,3,Low-profile generic,0.0,0.9233610341643583,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377890966,1,Tech-orchestration (non-AI),0.0,0.0,2.288329519450801,0.0,0,0,2026,mid-senior
linkedin_li-4377890968,1,Tech-orchestration (non-AI),0.0,0.0,2.288329519450801,0.0,0,0,2026,mid-senior
linkedin_li-4377895770,1,Tech-orchestration (non-AI),0.0,0.6309148264984227,1.2618296529968454,0.0,0,0,2026,mid-senior
linkedin_li-4377898245,1,Tech-orchestration (non-AI),0.0,0.0,4.789781798829164,1.06439595529537,0,0,2026,mid-senior
linkedin_li-4377898587,0,AI-oriented (low-orch),0.0,0.0,3.073140749846343,0.6146281499692686,0,1,2026,mid-senior
linkedin_li-4377900356,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377900468,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.1778563015312131,0,0,2026,mid-senior
linkedin_li-4377903449,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.5482456140350876,0.5482456140350876,0,0,2026,director
linkedin_li-4377903890,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377906162,1,Tech-orchestration (non-AI),0.0,0.0,1.4598540145985401,0.0,0,0,2026,mid-senior
linkedin_li-4377906557,3,Low-profile generic,0.0,2.1291696238466997,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377907158,1,Tech-orchestration (non-AI),0.0,0.0,1.8281535648994516,0.3656307129798903,0,0,2026,mid-senior
linkedin_li-4377908869,1,Tech-orchestration (non-AI),0.0,0.0,1.297016861219196,0.0,0,0,2026,mid-senior
linkedin_li-4377908875,3,Low-profile generic,0.0,0.0,0.308546744831842,0.0,0,0,2026,mid-senior
linkedin_li-4377911815,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377914654,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377916659,3,Low-profile generic,0.0,0.0,0.0,0.33670033670033667,0,0,2026,mid-senior
linkedin_li-4377918166,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377918565,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.544069640914037,1.088139281828074,0,0,2026,mid-senior
linkedin_li-4377919551,3,Low-profile generic,0.0,0.0,0.0,0.4430660168365086,0,0,2026,mid-senior
linkedin_li-4377920088,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.779423226812159,0,0,2026,mid-senior
linkedin_li-4377925340,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377926337,3,Low-profile generic,0.0,0.0,0.39261876717707106,0.0,0,0,2026,mid-senior
linkedin_li-4377929228,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377930181,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377932734,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.079002079002079,0,0,2026,mid-senior
linkedin_li-4377933687,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,2.8328611898017,0,0,2026,mid-senior
linkedin_li-4377935674,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.1743981209630063,0.5871990604815032,0,0,2026,mid-senior
linkedin_li-4377935791,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.665741254858412,1.1104941699056081,0,0,2026,mid-senior
linkedin_li-4377936490,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377936503,0,AI-oriented (low-orch),0.0,0.5022601707684581,0.0,0.0,0,1,2026,mid-senior
linkedin_li-4377937336,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377937961,0,AI-oriented (low-orch),0.0,0.0,2.6143790849673203,0.6535947712418301,0,1,2026,mid-senior
linkedin_li-4377940556,1,Tech-orchestration (non-AI),0.0,0.20337604230221681,1.016880211511084,0.20337604230221681,0,0,2026,mid-senior
linkedin_li-4377945149,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377947389,4,Strategic-language (stakeholder/roadmap),0.0,0.9661835748792271,2.8985507246376816,0.9661835748792271,0,0,2026,mid-senior
linkedin_li-4377949091,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.3089005235602094,0,0,2026,mid-senior
linkedin_li-4377950633,4,Strategic-language (stakeholder/roadmap),0.0,0.8726003490401397,0.0,1.7452006980802794,0,0,2026,mid-senior
linkedin_li-4377951076,1,Tech-orchestration (non-AI),0.0,0.8968609865470852,3.587443946188341,0.0,0,0,2026,mid-senior
linkedin_li-4377951427,0,AI-oriented (low-orch),0.0,0.0,1.1086474501108647,1.662971175166297,0,1,2026,mid-senior
linkedin_li-4377954399,2,People-management (mentor-binary + mgmt density),0.4629629629629629,1.3888888888888888,4.166666666666666,0.4629629629629629,1,0,2026,mid-senior
linkedin_li-4377955399,4,Strategic-language (stakeholder/roadmap),0.0,0.8726003490401397,0.0,1.7452006980802794,0,0,2026,mid-senior
linkedin_li-4377955400,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8810572687224669,1.7621145374449338,0,0,2026,mid-senior
linkedin_li-4377955451,0,AI-oriented (low-orch),0.0,0.2699055330634278,1.0796221322537112,0.0,0,1,2026,mid-senior
linkedin_li-4377959071,4,Strategic-language (stakeholder/roadmap),0.0,0.8547008547008548,0.0,1.7094017094017095,0,0,2026,mid-senior
linkedin_li-4377964922,1,Tech-orchestration (non-AI),0.0,0.0,2.564102564102564,0.0,0,0,2026,mid-senior
linkedin_li-4377967787,2,People-management (mentor-binary + mgmt density),0.1893580761219466,0.5680742283658399,0.9467903806097331,0.5680742283658399,1,0,2026,mid-senior
linkedin_li-4377970610,3,Low-profile generic,0.0,1.443001443001443,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377973992,0,AI-oriented (low-orch),0.0,0.0,0.7446016381236039,0.0,0,1,2026,mid-senior
linkedin_li-4377975914,3,Low-profile generic,0.0,1.597444089456869,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377980473,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377981584,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377982463,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.2150668286755772,0,0,2026,mid-senior
linkedin_li-4377983531,0,AI-oriented (low-orch),0.0,0.0,0.0,0.9074410163339383,0,1,2026,mid-senior
linkedin_li-4377986335,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.0582010582010584,0,0,2026,mid-senior
linkedin_li-4377986340,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.095290251916758,0,0,2026,mid-senior
linkedin_li-4377987295,0,AI-oriented (low-orch),0.0,1.7985611510791366,0.0,0.0,0,1,2026,mid-senior
linkedin_li-4377990130,3,Low-profile generic,0.0,0.0,0.8084074373484236,0.0,0,0,2026,mid-senior
linkedin_li-4377992331,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4377992793,1,Tech-orchestration (non-AI),0.0,1.1614401858304297,1.1614401858304297,0.0,0,0,2026,mid-senior
linkedin_li-4377994169,3,Low-profile generic,0.0,0.0,0.4868549172346641,0.0,0,0,2026,mid-senior
linkedin_li-4377996508,3,Low-profile generic,0.0,0.0,0.7479431563201197,0.0,0,0,2026,mid-senior
linkedin_li-4378000656,1,Tech-orchestration (non-AI),0.0,0.0,1.0993037742762917,0.0,0,0,2026,mid-senior
linkedin_li-4378000951,1,Tech-orchestration (non-AI),0.0,0.5107252298263534,2.0429009193054135,0.5107252298263534,0,0,2026,mid-senior
linkedin_li-4378008042,1,Tech-orchestration (non-AI),0.0,0.6715916722632639,1.3431833445265278,0.0,0,0,2026,mid-senior
linkedin_li-4378011126,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.0932944606413992,1.8221574344023321,0,0,2026,mid-senior
linkedin_li-4378013120,1,Tech-orchestration (non-AI),0.0,0.0,1.6198704103671706,0.5399568034557235,0,0,2026,mid-senior
linkedin_li-4378014643,3,Low-profile generic,0.0,0.0,0.3342245989304813,0.0,0,0,2026,mid-senior
linkedin_li-4378016707,1,Tech-orchestration (non-AI),0.0,0.0,1.597444089456869,0.0,0,0,2026,mid-senior
linkedin_li-4378016935,4,Strategic-language (stakeholder/roadmap),0.0,1.1551790527531767,1.5402387370042356,1.1551790527531767,0,0,2026,mid-senior
linkedin_li-4378018329,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378019789,1,Tech-orchestration (non-AI),0.0,0.0,2.8680688336520075,0.0,0,0,2026,mid-senior
linkedin_li-4378020032,4,Strategic-language (stakeholder/roadmap),0.0,0.0,1.557632398753894,0.778816199376947,0,0,2026,mid-senior
linkedin_li-4378022955,3,Low-profile generic,0.0,0.0,0.0,0.4970178926441352,0,0,2026,mid-senior
linkedin_li-4378025848,0,AI-oriented (low-orch),0.0,0.0,4.1138155639355505,0.0,0,1,2026,mid-senior
linkedin_li-4378031971,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378037012,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378041168,4,Strategic-language (stakeholder/roadmap),0.0,0.3508771929824561,0.7017543859649122,0.7017543859649122,0,0,2026,mid-senior
linkedin_li-4378042214,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.8442380751371886,0.8442380751371886,0,0,2026,mid-senior
linkedin_li-4378044760,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378056483,0,AI-oriented (low-orch),0.0,0.0,0.9025270758122743,0.0,0,1,2026,mid-senior
linkedin_li-4378064542,1,Tech-orchestration (non-AI),0.0,0.0,3.7771482530689333,0.0,0,0,2026,mid-senior
linkedin_li-4378065615,1,Tech-orchestration (non-AI),0.0,0.6544502617801047,3.2722513089005236,0.0,0,0,2026,director
linkedin_li-4378065734,0,AI-oriented (low-orch),0.0,0.0,2.974714923153198,0.0,0,1,2026,mid-senior
linkedin_li-4378067462,4,Strategic-language (stakeholder/roadmap),0.0,2.161383285302594,3.602305475504323,1.4409221902017293,0,0,2026,mid-senior
linkedin_li-4378067944,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378070385,1,Tech-orchestration (non-AI),0.0,0.0,1.725625539257981,0.0,0,0,2026,mid-senior
linkedin_li-4378070461,1,Tech-orchestration (non-AI),0.0,0.0,1.5467904098994587,0.0,0,0,2026,mid-senior
linkedin_li-4378070959,3,Low-profile generic,0.0,0.0,0.37064492216456635,0.0,0,0,2026,mid-senior
linkedin_li-4378070962,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.9914077990746861,0.6609385327164574,0,0,2026,mid-senior
linkedin_li-4378071934,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378076847,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378077301,1,Tech-orchestration (non-AI),0.0,0.0,2.100840336134454,0.0,0,0,2026,mid-senior
linkedin_li-4378078351,2,People-management (mentor-binary + mgmt density),0.7158196134574087,0.7158196134574087,0.0,0.0,1,0,2026,mid-senior
linkedin_li-4378081714,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378082285,4,Strategic-language (stakeholder/roadmap),0.0,1.1983223487118035,1.1983223487118035,1.1983223487118035,0,0,2026,mid-senior
linkedin_li-4378083665,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378085829,4,Strategic-language (stakeholder/roadmap),0.0,0.8695652173913044,0.0,2.608695652173913,0,0,2026,mid-senior
linkedin_li-4378092451,0,AI-oriented (low-orch),0.0,0.341646737273659,0.341646737273659,1.0249402118209772,0,1,2026,mid-senior
linkedin_li-4378096514,3,Low-profile generic,0.0,0.9191176470588235,0.45955882352941174,0.0,0,0,2026,mid-senior
linkedin_li-4378105709,1,Tech-orchestration (non-AI),0.0,0.0,1.2552301255230125,0.0,0,0,2026,mid-senior
linkedin_li-4378112664,3,Low-profile generic,0.0,0.39032006245121004,0.39032006245121004,0.0,0,0,2026,mid-senior
linkedin_li-4378112736,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.4409221902017293,0,0,2026,mid-senior
linkedin_li-4378114702,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378116624,1,Tech-orchestration (non-AI),0.0,0.0,1.056710109193378,0.0,0,0,2026,mid-senior
linkedin_li-4378118152,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.6752194463200539,0,0,2026,mid-senior
linkedin_li-4378119884,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378121403,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378122471,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378124705,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.9324009324009324,0,0,2026,mid-senior
linkedin_li-4378124802,2,People-management (mentor-binary + mgmt density),0.3963535473642489,0.3963535473642489,0.0,0.0,1,0,2026,mid-senior
linkedin_li-4378124997,3,Low-profile generic,0.0,0.8467400508044031,0.0,0.42337002540220153,0,0,2026,mid-senior
linkedin_li-4378126618,1,Tech-orchestration (non-AI),0.0,0.0,0.9721322099805574,0.32404406999351915,0,0,2026,mid-senior
linkedin_li-4378126770,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378127793,1,Tech-orchestration (non-AI),0.0,0.0,0.8643042350907519,0.28810141169691733,0,0,2026,mid-senior
linkedin_li-4378130885,2,People-management (mentor-binary + mgmt density),1.3531799729364005,1.3531799729364005,2.029769959404601,0.6765899864682002,1,0,2026,mid-senior
linkedin_li-4378132378,1,Tech-orchestration (non-AI),0.0,0.0,1.2610340479192939,0.0,0,0,2026,mid-senior
linkedin_li-4378132434,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378138134,3,Low-profile generic,0.0,0.0,0.0,0.574052812858783,0,0,2026,mid-senior
linkedin_li-4378143180,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.9794319294809012,0.9794319294809012,0,0,2026,mid-senior
linkedin_li-4378150946,3,Low-profile generic,0.0,0.2972651605231867,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378151186,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378163220,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378164195,2,People-management (mentor-binary + mgmt density),0.9578544061302682,0.9578544061302682,0.0,0.9578544061302682,1,0,2026,mid-senior
linkedin_li-4378166172,1,Tech-orchestration (non-AI),0.0,0.0,2.452483139178418,0.0,0,0,2026,mid-senior
linkedin_li-4378172966,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378191334,4,Strategic-language (stakeholder/roadmap),0.0,0.6213109661385524,1.5532774153463809,0.9319664492078286,0,0,2026,mid-senior
linkedin_li-4378196871,3,Low-profile generic,0.0,0.6341154090044389,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378197840,1,Tech-orchestration (non-AI),0.0,0.0,1.7857142857142856,0.0,0,0,2026,mid-senior
linkedin_li-4378203695,1,Tech-orchestration (non-AI),0.0,0.0,1.4738393515106853,0.0,0,0,2026,director
linkedin_li-4378204267,4,Strategic-language (stakeholder/roadmap),0.0,0.5675368898978433,0.0,0.5675368898978433,0,0,2026,mid-senior
linkedin_li-4378205251,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378210363,3,Low-profile generic,0.0,0.0,0.0,0.548847420417124,0,0,2026,director
linkedin_li-4378211301,1,Tech-orchestration (non-AI),0.0,0.0,4.424778761061947,0.0,0,0,2026,mid-senior
linkedin_li-4378214454,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378228088,1,Tech-orchestration (non-AI),0.0,0.318775900541919,2.2314313037934332,0.0,0,0,2026,mid-senior
linkedin_li-4378237772,1,Tech-orchestration (non-AI),0.0,0.0,1.744186046511628,0.5813953488372093,0,0,2026,mid-senior
linkedin_li-4378239058,1,Tech-orchestration (non-AI),0.0,0.0,1.1086474501108647,0.0,0,0,2026,mid-senior
linkedin_li-4378240050,1,Tech-orchestration (non-AI),0.0,0.0,1.1086474501108647,0.0,0,0,2026,mid-senior
linkedin_li-4378254248,1,Tech-orchestration (non-AI),0.0,0.0,3.4578146611341634,0.0,0,0,2026,mid-senior
linkedin_li-4378268525,0,AI-oriented (low-orch),0.0,0.0,0.0,0.0,0,1,2026,mid-senior
linkedin_li-4378268773,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378268893,1,Tech-orchestration (non-AI),0.0,0.6920415224913494,4.1522491349480966,0.6920415224913494,0,0,2026,mid-senior
linkedin_li-4378271709,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.53475935828877,0.53475935828877,0,0,2026,mid-senior
linkedin_li-4378276711,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378278240,4,Strategic-language (stakeholder/roadmap),0.0,0.42607584149978694,2.5564550489987217,0.8521516829995739,0,0,2026,mid-senior
linkedin_li-4378298882,2,People-management (mentor-binary + mgmt density),0.5717552887364208,0.5717552887364208,2.8587764436821037,0.5717552887364208,1,1,2026,mid-senior
linkedin_li-4378299360,1,Tech-orchestration (non-AI),0.0,0.0,4.013914905004014,0.8027829810008028,0,0,2026,mid-senior
linkedin_li-4378309434,4,Strategic-language (stakeholder/roadmap),0.0,0.630119722747322,0.630119722747322,0.630119722747322,0,0,2026,mid-senior
linkedin_li-4378316233,3,Low-profile generic,0.0,0.9222256378727328,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378338105,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378355737,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378361611,1,Tech-orchestration (non-AI),0.0,0.0,2.86368843069874,0.0,0,0,2026,mid-senior
linkedin_li-4378362105,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378365008,1,Tech-orchestration (non-AI),0.0,0.5136106831022085,2.054442732408834,0.5136106831022085,0,0,2026,mid-senior
linkedin_li-4378365883,4,Strategic-language (stakeholder/roadmap),0.0,0.0,4.444444444444444,1.4814814814814814,0,0,2026,mid-senior
linkedin_li-4378375954,0,AI-oriented (low-orch),0.0,0.0,0.5382131324004306,0.0,0,1,2026,mid-senior
linkedin_li-4378380717,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378381057,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378391541,1,Tech-orchestration (non-AI),0.0,0.0,3.056234718826406,0.0,0,0,2026,mid-senior
linkedin_li-4378395485,3,Low-profile generic,0.0,0.5941770647653001,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378412978,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,0.6086427267194157,0,0,2026,mid-senior
linkedin_li-4378418811,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378425991,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378430086,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378433062,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378436037,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378438027,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378438031,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378449117,1,Tech-orchestration (non-AI),0.0,0.0,1.913265306122449,0.0,0,0,2026,mid-senior
linkedin_li-4378464289,0,AI-oriented (low-orch),0.0,0.0,2.619515389652914,0.6548788474132285,0,1,2026,mid-senior
linkedin_li-4378474892,3,Low-profile generic,0.0,0.0,0.0,0.0,0,0,2026,mid-senior
linkedin_li-4378476147,3,Low-profile generic,0.0,0.3487966515521451,0.0,0.3487966515521451,0,0,2026,mid-senior
linkedin_li-4378480185,4,Strategic-language (stakeholder/roadmap),0.0,0.0,0.0,1.3623978201634879,0,0,2026,mid-senior
linkedin_li-4378486060,1,Tech-orchestration (non-AI),0.0,0.0,0.9066183136899365,0.0,0,0,2026,mid-senior
linkedin_li-4378500220,3,Low-profile generic,0.0,0.0,0.7944915254237288,0.0,0,0,2026,mid-senior
linkedin_li-4378521757,0,AI-oriented (low-orch),0.0,0.0,2.886002886002886,0.7215007215007215,0,1,2026,mid-senior
